hash,commit_hash,author,date,message,lines_added,lines_deleted,files_changed
3331e2aecdbf575dd60abef4df79c52d78610a83,3331e2a,Bruce Merry,2018-06-28 16:38:42 +0200,Strip Authorization header whenever root URL changes,14,2,2
dd754d13de250a6af8a68a6a83a8b4419fd429c6,dd754d1,Nate Prewitt,2018-09-12 22:57:31 -0700,Merge pull request #4785 from alexwlchan/encounterd-of-the-third-kind,0,0,0
d1fab0b60ce040b9789d5854719a631aa7fe9802,d1fab0b,Alex Chan,2018-09-13 06:26:59 +0100,Fix a typo in a test docstring,1,1,1
8472dbd13408e35611a38d58f32eb531ce0ffe1e,8472dbd,Kenneth Reitz,2018-09-10 16:02:00 -0400,Merge pull request #4782 from sayzlim/master,0,0,0
0fc171091d1526b3961800c9f37f6667ee4705b5,0fc1710,Sayz Lim,2018-09-11 02:59:03 +0700,Fix CSS error,1,2,2
15029e3b1668449d01a99f2e10a67f4dec1b650b,15029e3,Kenneth Reitz,2018-09-10 15:35:07 -0400,Merge pull request #4781 from sayzlim/master,0,0,0
f18f12bcbc6107cc229bc9554af846efb25ddf5e,f18f12b,Sayz Lim,2018-09-11 00:11:44 +0700,Merge branch 'master' of https://github.com/sayzlim/requests,0,0,0
ddbeb3025bddc13f2a725d818b2565ab2327cfcf,ddbeb30,Sayz Lim,2018-09-11 00:11:38 +0700,Adjust padding and button placements,2,2,2
0755c4cf1b930f771fe3a3b525bbd370248c0a4e,0755c4c,Kenneth Reitz,2018-09-10 11:07:28 -0400,Merge branch 'master' of github.com:requests/requests,0,0,0
e7cce354c1aff7badfe464e07204ccd41a522a7d,e7cce35,Kenneth Reitz,2018-09-10 11:07:20 -0400,ad by,1,1,1
6e8c27e5a8ac3d30f3897e2653f36a218d27472d,6e8c27e,Kenneth Reitz,2018-09-10 11:06:14 -0400,Merge pull request #4780 from sayzlim/master,0,0,0
16f0280c31054a9a87920b25b593f74a910bede9,16f0280,Kenneth Reitz,2018-09-10 11:06:03 -0400,Merge branch 'master' into master,0,0,0
79e28b7f03510804d824d2dc76ba4a273bc7ddce,79e28b7,Kenneth Reitz,2018-09-10 11:05:14 -0400,Merge branch 'master' of github.com:requests/requests,0,0,0
c3ec370e2d0f8ed750495290693c80a2fda05e15,c3ec370,Sayz Lim,2018-09-10 22:05:13 +0700,Merge branch 'master' into master,0,0,0
e976ea839b55e07f01a962c5bb38bedb543a2df7,e976ea8,Kenneth Reitz,2018-09-10 11:04:40 -0400,no more stickers :-/,39,1,1
08b6a78883cccdabd1a51b9e40fdb96e8712e5c3,08b6a78,Sayz Lim,2018-09-10 21:52:30 +0700,Correct fixed footer width,2,1,1
2072888e28574c3b821181a7a3442ebcf239cba9,2072888,Kenneth Reitz,2018-09-10 10:49:30 -0400,Merge pull request #4779 from sayzlim/master,0,0,0
2297d3340375bca1c2c3bd015e5b8ee96bbfbecc,2297d33,Sayz Lim,2018-09-10 21:45:35 +0700,Integrate Native CPC by BuySellAds,317,4,4
a559d62f17c0c3129029870146b74da50a81d433,a559d62,Kenneth Reitz,2018-09-10 06:29:01 -0400,"Revert ""updates to docs""",1,222,5
f4818b2010ce0846e9ddc85f439b80303a395494,f4818b2,Kenneth Reitz,2018-09-10 06:26:52 -0400,updates to docs,222,1,5
33b41c7880a02166d12915ca9c4cfc13de2d9fb7,33b41c7,Kenneth Reitz,2018-08-29 03:29:14 -0400,updates,0,10,1
704abf13325355497fc2df73259fb24615c237b9,704abf1,Kenneth Reitz,2018-08-29 03:28:33 -0400,updates,1,20,1
9cfd292da33f3b8324ce2c20e01db0e2f8b9210b,9cfd292,Nate Prewitt,2018-08-13 09:54:33 -0700,Merge pull request #4723 from kalefranz/fix-no_proxy-file-url,0,0,0
8023a01dba6f7d6c2ae0336c59a368929ef26ac3,8023a01,Kale Franz,2018-07-05 17:52:19 -0500,Fix assumed hostname when using a 'file' URI scheme adapter,5,0,2
dffd5d435e2d51958af1ccc9fd5e0f8f9df2fdfe,dffd5d4,Nate Prewitt,2018-08-11 20:34:59 -0700,Merge pull request #4678 from jdufresne/intersphinx,0,0,0
5aa6a9b654cca5666a2e5715936f1694ce8d5ee4,5aa6a9b,Jon Dufresne,2018-06-10 10:47:22 -0700,"In docs, use intersphinx to link to Python documentation",19,22,3
922aa406b53f14a67264e07d12fb042704be7374,922aa40,Nate Prewitt,2018-08-11 12:54:21 -0700,updating HISTORY.rst,3,0,1
489f58ced52fc298c38534ecbed2c29ca8a126dd,489f58c,Nate Prewitt,2018-08-06 23:04:50 -0700,represent classifiers as list instead of tuple,2,3,1
c8f3add5ed31bbb82cb337435295200a3525920a,c8f3add,Jon Dufresne,2018-07-24 13:42:44 -0700,Update all documentation to show Python 3.7 is supported,3,1,3
285ab5b06be3d0573eec0269b0d5fae3ae68087d,285ab5b,Nate Prewitt,2018-08-02 10:53:43 -0700,Merge pull request #4755 from dohvis/patch-1,0,0,0
72d96a67ef5db73dcc419a7a24d0ed0be26931fe,72d96a6,Dohyeon Kim,2018-08-01 17:21:03 +0900,Add return type on cookies.py,2,0,1
e4d214dd763caf9a59dba0b382106cbf9938aa51,e4d214d,Nate Prewitt,2018-07-24 09:42:27 -0700,Merge pull request #4749 from derlin/master,0,0,0
907c927d60f4ba3f09cf3574a5ae90ab76aa1717,907c927,Lucy Linder,2018-07-24 18:13:50 +0200,make content-type's charset information case-insensitive,5,1,2
6686ac173011a302c26c4aedbd992f96d6e58357,6686ac1,Eric Brown,2018-07-24 07:44:37 -0700,Add official Python 3.7 support (#4717),30,11,3
8e43d34d1fe5dd44bec92a9d78a37149a4a29207,8e43d34,Nate Prewitt,2018-07-20 09:56:28 -0700,Merge pull request #4701 from akaihola/4700-multivalued-list-form-encoded,0,0,0
9c92f757e6ced45d494a8e174fa6dd2ef27ca70a,9c92f75,Antti Kaihola,2018-06-29 21:09:16 +0300,Rolled multi-value form examples in documentation into one (#4700),12,23,1
87fb312534fda5aa7996d5172e726c0872cd042e,87fb312,Antti Kaihola,2018-06-20 22:25:05 +0300,Add myself to the authors list,1,0,1
9a8eb131c9cba816d2835b3dcdb1359922b8018d,9a8eb13,Antti Kaihola,2018-06-20 22:20:00 +0300,Documentation for multivalued form-encoded element as a list (#4700),17,0,1
691e9520ed1ed7d1d686f2fa1cc76a1d5c24e335,691e952,Antti Kaihola,2018-06-20 22:12:10 +0300,Add test for multivalued form-encoded element as a list (#4700),6,0,1
4d51e6d20179bdc906c45506c0817b6b677589ae,4d51e6d,Steven M. Vascellaro,2018-06-26 14:31:54 -0400,Remove unused httpbin parameters,5,5,1
5aeec8b661f992050b1d034e727d7ce0326e9a56,5aeec8b,Nate Prewitt,2018-07-17 15:16:02 -0700,Merge pull request #4739 from moy/doc-list-of-tuples,0,0,0
c008bf38836a2b5621ba7b352e9fcecacac4ee93,c008bf3,Matthieu Moy,2018-07-13 11:44:25 +0200,Document that 'params' can also be a list of tuples,7,3,2
2d1b4482c5916433a642d66c6b3d0cd28058b39e,2d1b448,Matthieu Moy,2018-07-13 11:38:56 +0200,Document that 'data' can be a list of tuples everywhere,19,10,3
f6e13ccfc4b50dc458ee374e5dba347205b9a2da,f6e13cc,Kenneth Reitz,2018-07-12 14:16:01 -0400,Update MANIFEST.in,1,1,1
4499401a55dedea27831fd9b3c6249b9679f3a2d,4499401,Ian Stapleton Cordasco,2018-07-09 07:19:50 -0500,Merge pull request #4728 from yan12125/patch-1,0,0,0
b1a360c2f1aca569476093348a9ee70eaab90da9,b1a360c,Chih-Hsuan Yen,2018-07-09 01:10:00 +0800,Fix an invalid escape sequence,1,1,1
ef88b9faa6d73bc83a07ddebc424c551d2ee671c,ef88b9f,Nate Prewitt,2018-06-26 13:32:32 -0700,Merge pull request #4713 from Stevoisiak/fix-docstring-param,0,0,0
5d9063828150c349dcafffefbd952b194817ba05,5d90638,Steven M. Vascellaro,2018-06-26 14:56:12 -0400,Misspelled 'proxy' parameter in docstring,1,1,1
9fc639d0306a8068057c9f5bcd34adf5f20fb083,9fc639d,Nate Prewitt,2018-06-26 09:50:40 -0700,Merge pull request #4710 from Stevoisiak/remove-unused-sessions,0,0,0
28da72b61692c6c2ce11b4a41ce4d2984d190745,28da72b,Steven M. Vascellaro,2018-06-26 12:34:15 -0400,Remove unused session variables,0,6,1
943a5c8e89db1758ae24adbbedacb3b05c32df4a,943a5c8,Kenneth Reitz,2018-06-25 14:11:39 -0400,Merge pull request #4709 from Stevoisiak/update-twitter-max-characters,0,0,0
0c036feb89913417a7ec78c7db00269da26e2fa7,0c036fe,Steven M. Vascellaro,2018-06-25 12:56:14 -0400,Update max Twitter characters to 280,1,1,1
d79187143ffa8e05a6cfb518b949954e1208bdfe,d791871,Kenneth Reitz,2018-06-25 11:48:05 -0400,Merge pull request #4708 from Stevoisiak/stack-overflow-typo,0,0,0
3e4efeeb897c761d0dff2b31be10c32a7eecfc5b,3e4efee,Steven M. Vascellaro,2018-06-25 11:39:07 -0400,"Change ""StackOverflow"" to ""Stack Overflow""",3,3,2
cd97ce90ba04156a4aae2fd05aa22c790bec1a5c,cd97ce9,Nate Prewitt,2018-06-21 12:09:06 -0700,Merge pull request #4685 from Stevoisiak/patch-2,0,0,0
1c13c5e6f35cf05c4de758714bc99919e9bbbb43,1c13c5e,Steven M. Vascellaro,2018-06-13 12:43:05 -0400,Document that `requests.session()` is depreciated,6,1,1
883caaf145fbe93bd0d208a6b864de9146087312,883caaf,Nate Prewitt,2018-06-14 06:26:27 -0700,v2.19.1,11,3,2
2530323faf576def7f3f5bde636962c23f4b187f,2530323,Ian Stapleton Cordasco,2018-06-13 10:24:45 -0500,Merge pull request #4683 from martindurant/docstrings_for_optimize,0,0,0
8031ec76b88b8039b46a6c5782677746442a9121,8031ec7,Martin Durant,2018-06-12 17:52:50 -0400,Do not alter status_codes docstring if it is None,2,1,1
991e8b76b7a9d21f698b24fa0058d3d5968721bc,991e8b7,Nate Prewitt,2018-06-12 06:38:26 -0700,v2.19.0,23,11,5
7e297ed95bdbd1018657f5d6000379ecdfa54423,7e297ed,Raymond Hettinger,2018-02-04 20:15:31 -0800,Separate collections from collections.abc,17,19,7
10915e3b0d3708a093171211d51d0eea283dbe25,10915e3,Laurent Bachelier,2018-02-14 19:20:39 +0100,Add a public method to get the cookie policy,6,2,2
ace0c200f4a35f4f98a2672b46b03b89a53c50d9,ace0c20,Laurent Bachelier,2018-02-14 17:42:35 +0100,Add cookie policy related tests,8,0,1
3ef49272f2ff7bef67c8b53bcfba9c3a2ecfa9c7,3ef4927,Laurent Bachelier,2018-02-14 15:26:13 +0100,Copy cookie policy when copying a CookieJar,1,0,1
d1aeb7ea8cec833e61ea390a6c19ef8b7ac3e4e7,d1aeb7e,Nate Prewitt,2018-06-11 07:13:13 -0700,Merge pull request #4672 from requests/remove_2.6_refs,0,0,0
de64f0f23f57f272ed11713d18ff50f193c3164b,de64f0f,Nate Prewitt,2018-06-10 14:45:14 -0700,port pyopenssl fix from urllib3,7,1,1
bc46de58e61149879fea0cf51399c5dd63dbb227,bc46de5,Nate Prewitt,2018-06-05 21:41:20 -0700,remove references to 2.6 support in documentation,2,4,3
16fd7e03a980bea2dfa0f64c80bbda7cd7834d0f,16fd7e0,Nate Prewitt,2018-06-10 08:37:08 -0700,Merge pull request #4676 from jdufresne/doc-py3,0,0,0
35a1874912fff2a1f098d3e5d45984b97968f5fd,35a1874,Jon Dufresne,2018-06-09 20:29:41 -0700,Update Python 2 doc links to Python 3,3,3,2
d98f881118993483e4e9e2be384286ac2f90bb0a,d98f881,Nate Prewitt,2018-06-05 06:35:08 -0700,Merge pull request #4669 from michael-k/patch-1,0,0,0
ac944b7439009ffbf7a10dfee35202f1ac090e76,ac944b7,Michael,2018-06-05 12:06:03,Allow urllib3 1.23,1,1,1
00fd4c8eb4ac0fd7b8f8d76bbf15ab06351c052c,00fd4c8,Ian Stapleton Cordasco,2018-05-26 19:00:25 -0500,Merge pull request #4661 from ofek/patch-2,0,0,0
c1b828bc95b8ed0407511b93ee260aa1032f4f8c,c1b828b,Ofek Lev,2018-05-26 18:20:27 -0400,Response.content minor perf improvement,1,1,1
fe8290b3d0ca21dd8ae5471a59a8bf13d3dcb31e,fe8290b,Nate Prewitt,2018-05-17 07:17:50 -0700,updating HISTORY.rst,1,0,1
8546a15587b2a240c1d1404d3ef99365b911bf13,8546a15,Rajiv Mayani,2017-05-23 10:43:32 -0700,The library raises NoneType error when file-pointer (fp) resolves to None.,14,1,3
5f09f0ca7eab6b02d7a33c519f76922b87acbcb3,5f09f0c,Ian Stapleton Cordasco,2018-05-17 09:34:06 -0500,Merge pull request #4631 from pradyunsg/patch-1,25413,0,89
2de907ad778de270911acaffe93883f0e2729a4a,2de907a,Ian Stapleton Cordasco,2018-04-19 05:41:37 -0500,Merge pull request #4596 from jdufresne/pypi,0,0,0
165804b25e270ae5668d605aafaec15256e93dcf,165804b,Jon Dufresne,2018-04-18 20:28:19 -0700,Update all pypi.python.org URLs to pypi.org,9,9,5
b66908e7b647689793e299edc111bf9910e93ad3,b66908e,Nate Prewitt,2018-03-16 12:42:55 -0700,Merge pull request #4547 from Saraislet/json-kwarg-docs,0,0,0
35af0b077f287274c16d80305bd4af967bd81fc1,35af0b0,Hackbright Student,2018-03-16 12:34:24 -0700,add comment about json parameter changing content-type,2,0,1
8246b82a161f8734f774546cfb8309f1dca5916c,8246b82,Kenneth Reitz,2018-03-13 11:28:31 -0400,niteo,6,0,1
cd6eb30b20eba6d348a2b2cfedf220feb07b33c6,cd6eb30,Kenneth Reitz,2018-03-12 17:11:08 -0400,party time,1,1,1
e203d50e10386e026c48c09a206ab0ce7b1e6ce1,e203d50,Kenneth Reitz,2018-03-12 17:07:37 -0400,every day,1,1,1
b920c6e3f864c36c2fac2b8d49c8a780de07b5ac,b920c6e,Kenneth Reitz,2018-03-12 17:05:01 -0400,no hr,0,2,1
6576370b7bc227c7c0bec8517c3bac24d98e9e4f,6576370,Kenneth Reitz,2018-03-12 17:04:31 -0400,cleanup,0,2,1
85e536f7eb9322c60e81eac05d4b94b5ebb3382a,85e536f,Kenneth Reitz,2018-03-12 17:04:14 -0400,reorder,1,3,1
130773a2d36c0d230fd9c3335bbf324bb5307cb2,130773a,Kenneth Reitz,2018-03-12 17:02:06 -0400,sidebar updates,7,51,2
87872b9587c7e0e672161fc3ac6c87048a3e1676,87872b9,Kenneth Reitz,2018-03-12 16:59:11 -0400,sponsored by™,6,2,2
3de173e1c9dc9f5fd142eabf6aca5b4b1e93b14e,3de173e,Kenneth Reitz,2018-03-12 16:54:00 -0400,✨🍰✨,2,0,1
b5eacad6381a0cd6d7140ece33f76d814fe172e9,b5eacad,Kenneth Reitz,2018-03-12 13:50:12 -0400,patron sponsors,1,1,1
b1ba9173d09282e972d8694006d430894dd50d8a,b1ba917,Kenneth Reitz,2018-03-12 13:48:12 -0400,linode,10,1,1
ee58368c9f1c96ca9c66adff6ed05d5f233bdb2b,ee58368,Kenneth Reitz,2018-03-09 17:02:15 -0500,typo,1,1,1
cf0b8ed291b18e548fa98223fbc706212714ccee,cf0b8ed,Kenneth Reitz,2018-03-09 16:50:13 -0500,azure,25238,0,86
f78a57936b4c2a4da67f5885a13fe6377dff5df8,f78a579,Cory Benfield,2017-08-09 18:56:40 +0100,Merge pull request #4229 from NikosVlagoidis/issue#3863,0,0,0
218978601f2ab711ec83e5bd18d439d2c2970efc,2189786,NikosVlagoidis,2017-08-09 20:18:43 +0300,Fix issue #3863,1,1,1
cb9620780ff6c69b88ec0400d3fd140e28a7aec2,cb96207,NikosVlagoidis,2017-08-09 18:52:26 +0300,Update advanced.rst,1,3,1
963c78853f0125eb21f3483628f34ab322d65b34,963c788,Nikolaos Vlagoidis,2017-08-09 15:38:45 +0300,Fixes issue #3863,4,0,1
b670b61d544914092504227fb863751f8116e71d,b670b61,Kenneth Reitz,2017-08-08 19:16:39 -0400,Update AUTHORS.rst,0,7,1
9ec2005d9f6540761a4525396aa1a593b09d419a,9ec2005,Cory Benfield,2017-08-08 15:42:54 +0100,Merge pull request #4223 from Lukasa/widen-idna-pin,0,0,0
f4ddf00c364e4396e7d941f91a8817311dd79adc,f4ddf00,Cory Benfield,2017-08-08 13:32:15 +0100,Allow IDNA 2.6,5,1,2
248f122970421af8ea73dce1dfc5b8cff2bd5e05,248f122,Cory Benfield,2017-08-02 15:38:46 +0100,Merge pull request #4217 from nikolas/patch-1,0,0,0
be8ce365abf62b1be1450db5c3eae0b845891e7f,be8ce36,Nik Nyby,2017-08-02 10:26:41 -0400,fix typo in changelog,1,1,1
3393dc822135cb1a08fa4e88dcb883267e3b5716,3393dc8,Cory Benfield,2017-08-02 14:24:02 +0100,Prepare changelog for next release,7,0,1
7c67c4adf9020fe6e279f1633ca477ef2b89ae44,7c67c4a,Cory Benfield,2017-08-02 14:22:44 +0100,v2.18.3,4,4,2
2a4dd64fb4c072c646277c9d057737b05351b86f,2a4dd64,Ian Stapleton Cordasco,2017-07-29 06:27:17 -0500,Merge pull request #4210 from Lukasa/sslerror,0,0,0
9e0fb37fff4ad0a9a51ed6b522d2eb47f678d9a3,9e0fb37,Cory Benfield,2017-07-29 12:13:55 +0100,Changelog for #4209,3,0,1
4f49f6b3ed99cf73feaec762f96f44574ac54134,4f49f6b,Cory Benfield,2017-07-29 12:12:11 +0100,Correctly raise SSLError from urllib3.,5,0,1
8b3f20ca9157f77c6a20bf9b29bba86fec3b04df,8b3f20c,Cory Benfield,2017-07-29 12:09:04 +0100,Add failing test for #4209,10,1,1
fdf426125b489c05b87c98a7141895aa3ade86ec,fdf4261,Nate Prewitt,2017-07-27 14:54:09 -0600,Merge pull request #4182 from alexwlchan/idna-version,0,0,0
d6b57c6fb25df19aa6fc376e3c2908afa2e3fe46,d6b57c6,Alex Chan,2017-07-08 11:52:18 +0100,Changelog entry,2,0,1
39b121d791ddd2f98ecf7b7f7ba5bae89034e422,39b121d,Alex Chan,2017-07-08 11:50:40 +0100,Add idna version info to requests.help,24,0,2
12c74567890666eac84575083d4ace6c6aeb8fb8,12c7456,Nate Prewitt,2017-07-27 09:51:33 -0600,Merge pull request #4174 from alex/patch-2,0,0,0
2629c0906e852e9da283729c67f30b6bebf0f5a2,2629c09,Alex Gaynor,2017-07-27 11:19:32 -0400,Merge branch 'master' into patch-2,0,0,0
205755834d34a8a6ecf2b0b5b2e9c3e6a7f4e4b6,2057558,Cory Benfield,2017-07-27 05:40:03 +0100,Merge pull request #4207 from markjszy/master,0,0,0
e2f5a135c3048d7e6d0b2907ea8811c6943740d3,e2f5a13,Mark Szymanski,2017-07-26 19:21:45 -0500,remove legacy super() call,0,2,1
8de858f0dec0ce30d75d170cd9d350c0c97de75e,8de858f,Cory Benfield,2017-07-26 20:57:22 +0100,Merge pull request #4206 from jvanasco/feature-redirects,0,0,0
667896c557718114fcb1c365f29e5d04413bff84,667896c,jonathan vanasco,2017-07-26 15:29:32 -0400,some docs on request redirect detection,6,0,1
2b6f1e62365e3f95dc0f4ecf9b21d7331e536a15,2b6f1e6,Cory Benfield,2017-07-26 11:03:57 +0100,Merge pull request #4204 from browniebroke/patch-1,0,0,0
b77c1a3debbca5f7317773a2a7a75540ad4c45cf,b77c1a3,Bruno Alla,2017-07-26 10:23:01 +0100,Correct urllib3 compatibility comment,1,1,1
9e8d403a21fbe0e97fff8a096bf4746d033d0cc5,9e8d403,Cory Benfield,2017-07-25 16:23:50 +0100,Prepare changelog for next release,7,0,1
6cc891fd3204c63e57ccfae4b91bb6edca2d876e,6cc891f,Cory Benfield,2017-07-25 16:21:48 +0100,v2.18.2,11,6,2
49c44a0c085462d06a0df7ef8b79dc99fda62a2e,49c44a0,Cory Benfield,2017-07-21 07:05:10 +0100,Merge pull request #4198 from andportnoy/patch-1,0,0,0
c6e18b04e33cae3006b26b3fea0e1e3b4afb8ffa,c6e18b0,Andrey Portnoy,2017-07-20 20:49:24 -0700,redundant comma,1,1,1
c10b8384e45d2bf83035bd60c7a71fc2f8cf266f,c10b838,Ian Stapleton Cordasco,2017-07-20 06:52:11 -0500,Merge pull request #4196 from Lukasa/require-next-urllib3,0,0,0
8d1228cd1943bfe89ffaae32e15b2feb3f8479f5,8d1228c,Cory Benfield,2017-07-20 10:08:50 +0100,Allow urllib3 1.22,1,1,1
8e227aeb89cb6a340d0f0f9bcd0bd0051e8881b9,8e227ae,Cory Benfield,2017-07-20 09:13:06 +0100,Merge pull request #4195 from requests/requests/sessions-mount-docstring-clarity,0,0,0
d8c2fdf92f6f2124bb4ef73dd898f1c1824b7c9b,d8c2fdf,Alex Muller,2017-07-20 10:06:19 +0200,Use 'prefix' instead of 'key' in session docstring,1,1,1
cada19b3006383a29d3e813ea9082eb90f9d166f,cada19b,Cory Benfield,2017-07-15 07:39:01 +0100,Merge pull request #4192 from koobs/patch-2,0,0,0
c6a80640d16871cf88d2d71ddd04aaf23e854f3f,c6a8064,Kubilay Kocak,2017-07-15 14:44:57 +1000,Add requirements.txt to MANIFEST.in,1,1,1
649efc8c9b9dbc83d707d1d161f2c18f86d3b257,649efc8,Kenneth Reitz,2017-07-06 17:57:37 -0400,Merge branch 'master' of github.com:kennethreitz/requests,0,0,0
14176d1d63b6a85308fd61a9a20c8aeed398043b,14176d1,Kenneth Reitz,2017-07-06 17:57:28 -0400,no more stickers,0,11,2
1ea4e219580910921dce70e96e5da96f12f5066b,1ea4e21,Cory Benfield,2017-07-04 09:16:02 +0100,Merge pull request #4183 from requests/fix_help_ssl_check,0,0,0
51feabbc27821c5acb7f0ceb932d19c0d79f16d1,51feabb,Nate Prewitt,2017-07-03 17:41:53 -0600,test ssl version check functions as expected in python 2.6,21,0,1
f6e07bb27f9fe092dabb1945ef7fd515db7870fe,f6e07bb,Nate Prewitt,2017-07-03 17:21:56 -0600,fix OPENSSL_VERSION_NUMBER check on Python2.6's ssl module,7,3,1
c054a722bb92d2ed628c22212eed180175e56685,c054a72,Alex Gaynor,2017-06-25 12:51:15 -0400,Removed legacy fallback for python3.2,1,3,1
bbeb1c32d2ad4cdc1053e4b614bd7aa4eb9ebdde,bbeb1c3,Kenneth Reitz,2017-06-16 18:31:19 -0400,Merge branch 'master' of github.com:kennethreitz/requests,0,0,0
1263b8660d1f28b4a564d9500e3d0fdb03b05bf4,1263b86,Kenneth Reitz,2017-06-16 18:30:39 -0400,stickers,9,1,2
2fde9ee4076b8828f858e37cfdcee66008ff35f9,2fde9ee,Cory Benfield,2017-06-14 18:52:03 +0100,Setup HISTORY for next release,7,0,1
51de61f914fda8d4f6a8ac8c2852abcc82b0b94e,51de61f,Cory Benfield,2017-06-14 18:50:53 +0100,v2.18.1,7,6,2
dd13b13479db82e3ed555b47c2b41a300f683b03,dd13b13,Cory Benfield,2017-06-14 16:45:03 +0100,Prepare for next release cycle,7,0,1
d93b37cee77c45807cc6659bbd971d2b983c03b1,d93b37c,Cory Benfield,2017-06-14 16:43:40 +0100,Prepare v2.18.0,5,5,2
a5b8f8d40a6d97f0f1551c23cc268eff4103fffe,a5b8f8d,Kenneth Reitz,2017-06-11 18:10:11 -0400,Merge branch 'master' of github.com:kennethreitz/requests,0,0,0
a8972a5bd24e50a380af22e4f33d1d1c4cd740b3,a8972a5,Kenneth Reitz,2017-06-11 18:10:05 -0400,attempt new ads,41,15,3
bb4326c67648d9221cfb66c97beebfc872312519,bb4326c,Cory Benfield,2017-06-11 18:34:36 +0100,Merge pull request #4152 from felixonmars/patch-1,0,0,0
a0f0258eeea538a12450977584f8d3dca8927ba7,a0f0258,Felix Yan,2017-06-12 01:27:11 +0800,Fix a typo: paramters -> parameters,1,1,1
c5901ac893b65c368ef73cc5c4a8b858c5b7bbf8,c5901ac,Cory Benfield,2017-06-11 10:26:51 +0100,Merge pull request #4151 from mayhewj/remove-exec,0,0,0
c6a634715637e971e485766bfa37c73613ab7b82,c6a6347,Justin Mayhew,2017-06-10 20:38:02 -0300,Remove exec permission from files that shouldn't have it,0,1,4
132040cc0378a787916474c33a7c9f693806a92f,132040c,Cory Benfield,2017-06-09 19:34:56 +0100,Merge pull request #4134 from mlcrazy/master,0,0,0
613f61d77c0ddc185054fcbb114c07ce3f2f4cb8,613f61d,mlcrazy,2017-06-09 14:32:27 -0400,Merge remote-tracking branch 'upstream/master',0,0,0
edcc894a2e08b49729b98ad91092dbaada2aa374,edcc894,mlcrazy,2017-06-09 14:29:28 -0400,Adds to AUTHORS,1,0,1
761e39b443b615b18a3b13f1bdd92d23e7cff204,761e39b,mlcrazy,2017-06-09 14:16:32 -0400,Adds changelog entry for #4134,1,1,1
1d7fd6c8b305351ba34280492fa3a9cf968cfbb8,1d7fd6c,mlcrazy,2017-06-06 17:27:25 -0400,Fixes error swallowing in set_environ,36,9,3
b3d138e0fd12cb15ad2ee1ae0d3294a31fdc16c9,b3d138e,Kenneth Reitz,2017-06-09 13:30:56 -0400,Merge pull request #4140 from Lukasa/issue/4138,0,0,0
8a8b71f786dd4af58537c1d9d39a74243bb69ddc,8a8b71f,Kenneth Reitz,2017-06-09 13:27:02 -0400,Merge branch 'master' into issue/4138,0,0,0
2872f17ab86583294907af84b9c36e63cd9a91ad,2872f17,Cory Benfield,2017-06-09 10:04:40 +0100,Merge pull request #4145 from gaojiuli/patch-1,0,0,0
22d12b0501fa633b80bcda303a718696e408ebfb,22d12b0,JiuLi Gao,2017-06-09 16:56:14 +0800,typo,1,1,1
13eb907c4828eec4ab5cb03bf0fe3bb8c029d694,13eb907,Nate Prewitt,2017-06-08 19:40:07 -0600,Merge pull request #4144 from nateprewitt/move_compat_to_warn,0,0,0
d8e236780981f28228441029c689a5e8dccdd71b,d8e2367,Nate Prewitt,2017-06-08 12:07:45 -0600,convert version compatibility checks to warning,35,22,2
f8ccc604987cdad57426b2852951402734b994bb,f8ccc60,Cory Benfield,2017-06-07 13:50:00 +0100,Clearer makefile for building README,1,1,1
4f1b17c9c1a6f50baa19588de35d6294a5ed13e9,4f1b17c,Cory Benfield,2017-06-07 08:51:41 +0100,Merge pull request #4137 from edmorley/response-context-manager,0,0,0
4847f5b8cd4071099f06e178856bc9e1b9193b2e,4847f5b,Ed Morley,2017-06-06 23:26:07 +0100,Allow Requests.Response to be used as a context manager,20,6,5
40ce8144d186ce4e3a06b3f3d59222199925e108,40ce814,Kenneth Reitz,2017-06-06 18:00:38 -0400,Merge pull request #4135 from edmorley/gitignore-pytest-cache,0,0,0
5a616ee980ae2cc9d42f8d0221420ad9eed4b2e0,5a616ee,Ed Morley,2017-06-06 22:44:22 +0100,Add the pytest .cache/ directory to .gitignore,1,0,1
b6ee4b2156989d25cc1e873593d2d853a935dc10,b6ee4b2,Nate Prewitt,2017-06-05 22:07:28 -0600,Merge pull request #4129 from felixonmars/fix-typo,0,0,0
0abb69b1cb3fbad9db7b52be363e939673c5c429,0abb69b,Felix Yan,2017-06-06 12:01:41 +0800,Fix a typo: verison -> version,1,1,1
56971482af7ff5d2b0ea9b0908eb90a1369b57a3,5697148,Cory Benfield,2017-05-30 13:54:31 +0100,Merge pull request #4114 from cyberjacob/master,0,0,0
98bbf8d17088cc9e11b30038e451cbafba1ef7e2,98bbf8d,Jacob Mansfield,2017-05-30 11:01:34 +0100,Catch error if multiprocessing is not available or is unable to determine the nu,9,2,2
d3a4d06238ee418ac122368515c71db47e329058,d3a4d06,Cory Benfield,2017-05-30 11:49:05 +0100,Begin dev section of README,5,0,1
152faa2a0f97fb8744278ef9911b4116adeb4ab2,152faa2,Kenneth Reitz,2017-05-29 23:46:50 -0400,change development philosophy docs to reflect reality,2,2,1
e41c2c2d965f6afb908c5acb595234d2bc5d2fe1,e41c2c2,Kenneth Reitz,2017-05-29 23:43:53 -0400,remove note about cacerts.pem,0,5,1
